,Field,Variable,Prop_Top,Min_var,Gini
2693,Psychology,Productivity,3,10.0,0.4827294601282139
2694,Psychology,Productivity,4,8.0,0.4827294601282139
2695,Psychology,Productivity,5,7.0,0.4827294601282139
2696,Psychology,Productivity,6,6.0,0.4827294601282139
2697,Psychology,Productivity,7,5.0,0.4827294601282139
2698,Psychology,Productivity,8,5.0,0.4827294601282139
2699,Psychology,Productivity,9,4.0,0.4827294601282139
2700,Psychology,Productivity,10,4.0,0.4827294601282139
2701,Psychology,Productivity,11,4.0,0.4827294601282139
2702,Psychology,Productivity,12,3.0,0.4827294601282139
2703,Psychology,Productivity,13,3.0,0.4827294601282139
2704,Psychology,Productivity,14,3.0,0.4827294601282139
2705,Psychology,Productivity,15,3.0,0.4827294601282139
2706,Psychology,Productivity,16,3.0,0.4827294601282139
2707,Psychology,Productivity,17,2.0,0.4827294601282139
2708,Psychology,Productivity,18,2.0,0.4827294601282139
2709,Psychology,Productivity,19,2.0,0.4827294601282139
2710,Psychology,Productivity,20,2.0,0.4827294601282139
2711,Psychology,Productivity,21,2.0,0.4827294601282139
2712,Psychology,Productivity,22,2.0,0.4827294601282139
2713,Psychology,Productivity,23,2.0,0.4827294601282139
2714,Psychology,Productivity,24,2.0,0.4827294601282139
2715,Psychology,Productivity,25,2.0,0.4827294601282139
2716,Psychology,Productivity,26,2.0,0.4827294601282139
2717,Psychology,Productivity,27,2.0,0.4827294601282139
2718,Psychology,Productivity,28,2.0,0.4827294601282139
2719,Psychology,Productivity,29,2.0,0.4827294601282139
2720,Psychology,Productivity,30,2.0,0.4827294601282139
2721,Psychology,Citations,1,693.0,0.9190868552106009
2722,Psychology,Citations,2,366.0,0.9190868552106009
2723,Psychology,Citations,3,244.0,0.9190868552106009
2724,Psychology,Citations,4,179.0,0.9190868552106009
2725,Psychology,Citations,5,140.0,0.9190868552106009
2726,Psychology,Citations,6,113.0,0.9190868552106009
2727,Psychology,Citations,7,94.0,0.9190868552106009
2728,Psychology,Citations,8,79.0,0.9190868552106009
2729,Psychology,Citations,9,68.0,0.9190868552106009
2730,Psychology,Citations,10,58.0,0.9190868552106009
2731,Psychology,Citations,11,51.0,0.9190868552106009
2732,Psychology,Citations,12,45.0,0.9190868552106009
2733,Psychology,Citations,13,39.0,0.9190868552106009
2734,Psychology,Citations,14,35.0,0.9190868552106009
2735,Psychology,Citations,15,31.0,0.9190868552106009
2736,Psychology,Citations,16,28.0,0.9190868552106009
2737,Psychology,Citations,17,25.0,0.9190868552106009
2738,Psychology,Citations,18,22.0,0.9190868552106009
2739,Psychology,Citations,19,20.0,0.9190868552106009
2740,Psychology,Citations,20,18.0,0.9190868552106009
2741,Psychology,Citations,21,16.0,0.9190868552106009
2742,Psychology,Citations,22,15.0,0.9190868552106009
2743,Psychology,Citations,23,13.0,0.9190868552106009
2744,Psychology,Citations,24,12.0,0.9190868552106009
2745,Psychology,Citations,25,11.0,0.9190868552106009
2746,Psychology,Citations,26,10.0,0.9190868552106009
2747,Psychology,Citations,27,9.0,0.9190868552106009
2748,Psychology,Citations,28,8.0,0.9190868552106009
2749,Psychology,Citations,29,7.0,0.9190868552106009
2750,Psychology,Citations,30,7.0,0.9190868552106009
2751,Psychology,Citations,31,6.0,0.9190868552106009
2752,Psychology,Citations,32,6.0,0.9190868552106009
2753,Psychology,Citations,33,5.0,0.9190868552106009
2754,Psychology,Citations,34,5.0,0.9190868552106009
2755,Psychology,Citations,35,4.0,0.9190868552106009
2756,Psychology,Citations,36,4.0,0.9190868552106009
2757,Psychology,Citations,37,3.0,0.9190868552106009
2758,Psychology,Citations,38,3.0,0.9190868552106009
2759,Psychology,Citations,39,3.0,0.9190868552106009
2760,Psychology,Citations,40,3.0,0.9190868552106009
2761,Psychology,Citations,41,2.0,0.9190868552106009
2762,Psychology,Citations,42,2.0,0.9190868552106009
2763,Psychology,Citations,43,2.0,0.9190868552106009
2764,Psychology,Citations,44,2.0,0.9190868552106009
2765,Psychology,Citations,45,2.0,0.9190868552106009
2766,Psychology,Citations,46,1.0,0.9190868552106009
2767,Psychology,Citations,47,1.0,0.9190868552106009
2768,Psychology,Citations,48,1.0,0.9190868552106009
2769,Psychology,Citations,49,1.0,0.9190868552106009
2770,Psychology,Citations,50,1.0,0.9190868552106009
2771,Psychology,Citations,51,1.0,0.9190868552106009
2772,Psychology,Citations,52,1.0,0.9190868552106009
2773,Psychology,Citations,53,1.0,0.9190868552106009
2774,Psychology,Citations,54,1.0,0.9190868552106009
2775,Psychology,Degree,1,308.0,0.7282088624717638
2776,Psychology,Degree,2,174.0,0.7282088624717638
2777,Psychology,Degree,3,122.0,0.7282088624717638
2778,Psychology,Degree,4,94.0,0.7282088624717638
2779,Psychology,Degree,5,76.0,0.7282088624717638
2780,Psychology,Degree,6,66.0,0.7282088624717638
2781,Psychology,Degree,7,56.0,0.7282088624717638
2782,Psychology,Degree,8,50.0,0.7282088624717638
2783,Psychology,Degree,9,44.0,0.7282088624717638
2784,Psychology,Degree,10,40.0,0.7282088624717638
2785,Psychology,Degree,11,38.0,0.7282088624717638
2786,Psychology,Degree,12,34.0,0.7282088624717638
2787,Psychology,Degree,13,32.0,0.7282088624717638
2788,Psychology,Degree,14,30.0,0.7282088624717638
2789,Psychology,Degree,15,28.0,0.7282088624717638
2790,Psychology,Degree,16,26.0,0.7282088624717638
2791,Psychology,Degree,17,24.0,0.7282088624717638
2792,Psychology,Degree,18,24.0,0.7282088624717638
2793,Psychology,Degree,19,22.0,0.7282088624717638
2794,Psychology,Degree,20,20.0,0.7282088624717638
2795,Psychology,Degree,21,20.0,0.7282088624717638
2796,Psychology,Degree,22,20.0,0.7282088624717638
2797,Psychology,Degree,23,18.0,0.7282088624717638
2798,Psychology,Degree,24,18.0,0.7282088624717638
2799,Psychology,Degree,25,16.0,0.7282088624717638
2800,Psychology,Degree,26,16.0,0.7282088624717638
2801,Psychology,Degree,27,16.0,0.7282088624717638
2802,Psychology,Degree,28,14.0,0.7282088624717638
2803,Psychology,Degree,29,14.0,0.7282088624717638
2804,Psychology,Degree,30,14.0,0.7282088624717638
2805,Psychology,Degree,31,14.0,0.7282088624717638
2806,Psychology,Degree,32,12.0,0.7282088624717638
2807,Psychology,Degree,33,12.0,0.7282088624717638
2808,Psychology,Degree,34,12.0,0.7282088624717638
2809,Psychology,Degree,35,12.0,0.7282088624717638
2810,Psychology,Degree,36,12.0,0.7282088624717638
2811,Psychology,Degree,37,12.0,0.7282088624717638
2812,Psychology,Degree,38,10.0,0.7282088624717638
2813,Psychology,Degree,39,10.0,0.7282088624717638
2814,Psychology,Degree,40,10.0,0.7282088624717638
2815,Psychology,Degree,41,10.0,0.7282088624717638
2816,Psychology,Degree,42,10.0,0.7282088624717638
2817,Psychology,Degree,43,10.0,0.7282088624717638
2818,Psychology,Degree,44,8.0,0.7282088624717638
2819,Psychology,Degree,45,8.0,0.7282088624717638
2820,Psychology,Degree,46,8.0,0.7282088624717638
2821,Psychology,Degree,47,8.0,0.7282088624717638
2822,Psychology,Degree,48,8.0,0.7282088624717638
2823,Psychology,Degree,49,8.0,0.7282088624717638
2824,Psychology,Degree,50,8.0,0.7282088624717638
2825,Psychology,Degree,51,8.0,0.7282088624717638
2826,Psychology,Degree,52,8.0,0.7282088624717638
2827,Psychology,Degree,53,8.0,0.7282088624717638
2828,Psychology,Degree,54,8.0,0.7282088624717638
2829,Psychology,Degree,55,6.0,0.7282088624717638
2830,Psychology,Degree,56,6.0,0.7282088624717638
2831,Psychology,Degree,57,6.0,0.7282088624717638
2832,Psychology,Degree,58,6.0,0.7282088624717638
2833,Psychology,Degree,59,6.0,0.7282088624717638
2834,Psychology,Degree,60,6.0,0.7282088624717638
2835,Psychology,Degree,61,6.0,0.7282088624717638
2836,Psychology,Degree,62,6.0,0.7282088624717638
2837,Psychology,Degree,63,6.0,0.7282088624717638
2838,Psychology,Degree,64,6.0,0.7282088624717638
2839,Psychology,Degree,65,6.0,0.7282088624717638
2840,Psychology,Degree,66,4.0,0.7282088624717638
2841,Psychology,Degree,67,4.0,0.7282088624717638
2842,Psychology,Degree,68,4.0,0.7282088624717638
2843,Psychology,Degree,69,4.0,0.7282088624717638
2844,Psychology,Degree,70,4.0,0.7282088624717638
2845,Psychology,Degree,71,4.0,0.7282088624717638
2846,Psychology,Degree,72,4.0,0.7282088624717638
2847,Psychology,Degree,73,4.0,0.7282088624717638
2848,Psychology,Degree,74,4.0,0.7282088624717638
2849,Psychology,Degree,75,4.0,0.7282088624717638
2850,Psychology,Degree,76,4.0,0.7282088624717638
2851,Psychology,Degree,77,4.0,0.7282088624717638
2852,Psychology,Degree,78,4.0,0.7282088624717638
2853,Psychology,Degree,79,4.0,0.7282088624717638
2854,Sociology,Productivity,1,12.0,0.3861923553479235
2855,Sociology,Productivity,2,9.0,0.3861923553479235
2856,Sociology,Productivity,3,7.0,0.3861923553479235
2857,Sociology,Productivity,4,6.0,0.3861923553479235
2858,Sociology,Productivity,5,5.0,0.3861923553479235
2859,Sociology,Productivity,6,5.0,0.3861923553479235
2860,Sociology,Productivity,7,4.0,0.3861923553479235
2861,Sociology,Productivity,8,4.0,0.3861923553479235
2862,Sociology,Productivity,9,3.0,0.3861923553479235
2863,Sociology,Productivity,10,3.0,0.3861923553479235
2864,Sociology,Productivity,11,3.0,0.3861923553479235
2865,Sociology,Productivity,12,3.0,0.3861923553479235
2866,Sociology,Productivity,13,3.0,0.3861923553479235
2867,Sociology,Productivity,14,3.0,0.3861923553479235
2868,Sociology,Productivity,15,2.0,0.3861923553479235
2869,Sociology,Productivity,16,2.0,0.3861923553479235
2870,Sociology,Productivity,17,2.0,0.3861923553479235
2871,Sociology,Productivity,18,2.0,0.3861923553479235
2872,Sociology,Productivity,19,2.0,0.3861923553479235
2873,Sociology,Productivity,20,2.0,0.3861923553479235
2874,Sociology,Productivity,21,2.0,0.3861923553479235
2875,Sociology,Productivity,22,2.0,0.3861923553479235
2876,Sociology,Productivity,23,2.0,0.3861923553479235
2877,Sociology,Productivity,24,2.0,0.3861923553479235
2878,Sociology,Productivity,25,2.0,0.3861923553479235
2879,Sociology,Productivity,26,2.0,0.3861923553479235
2880,Sociology,Productivity,27,2.0,0.3861923553479235
2881,Sociology,Citations,1,269.0,0.9272391492347662
2882,Sociology,Citations,2,144.0,0.9272391492347662
2883,Sociology,Citations,3,95.0,0.9272391492347662
2884,Sociology,Citations,4,70.0,0.9272391492347662
2885,Sociology,Citations,5,54.0,0.9272391492347662
2886,Sociology,Citations,6,43.0,0.9272391492347662
2887,Sociology,Citations,7,36.0,0.9272391492347662
2888,Sociology,Citations,8,30.0,0.9272391492347662
2889,Sociology,Citations,9,26.0,0.9272391492347662
2890,Sociology,Citations,10,22.0,0.9272391492347662
2891,Sociology,Citations,11,19.0,0.9272391492347662
2892,Sociology,Citations,12,17.0,0.9272391492347662
2893,Sociology,Citations,13,15.0,0.9272391492347662
2894,Sociology,Citations,14,13.0,0.9272391492347662
2895,Sociology,Citations,15,11.0,0.9272391492347662
2896,Sociology,Citations,16,10.0,0.9272391492347662
2897,Sociology,Citations,17,9.0,0.9272391492347662
2898,Sociology,Citations,18,8.0,0.9272391492347662
2899,Sociology,Citations,19,7.0,0.9272391492347662
2900,Sociology,Citations,20,7.0,0.9272391492347662
2901,Sociology,Citations,21,6.0,0.9272391492347662
2902,Sociology,Citations,22,5.0,0.9272391492347662
2903,Sociology,Citations,23,5.0,0.9272391492347662
2904,Sociology,Citations,24,5.0,0.9272391492347662
2905,Sociology,Citations,25,4.0,0.9272391492347662
2906,Sociology,Citations,26,4.0,0.9272391492347662
2907,Sociology,Citations,27,3.0,0.9272391492347662
2908,Sociology,Citations,28,3.0,0.9272391492347662
2909,Sociology,Citations,29,3.0,0.9272391492347662
2910,Sociology,Citations,30,3.0,0.9272391492347662
2911,Sociology,Citations,31,2.0,0.9272391492347662
2912,Sociology,Citations,32,2.0,0.9272391492347662
2913,Sociology,Citations,33,2.0,0.9272391492347662
2914,Sociology,Citations,34,2.0,0.9272391492347662
2915,Sociology,Citations,35,2.0,0.9272391492347662
2916,Sociology,Citations,36,2.0,0.9272391492347662
2917,Sociology,Citations,37,1.0,0.9272391492347662
2918,Sociology,Citations,38,1.0,0.9272391492347662
2919,Sociology,Citations,39,1.0,0.9272391492347662
2920,Sociology,Citations,40,1.0,0.9272391492347662
2921,Sociology,Citations,41,1.0,0.9272391492347662
2922,Sociology,Citations,42,1.0,0.9272391492347662
2923,Sociology,Citations,43,1.0,0.9272391492347662
2924,Sociology,Citations,44,1.0,0.9272391492347662
2925,Sociology,Citations,45,1.0,0.9272391492347662
2926,Sociology,Citations,46,1.0,0.9272391492347662
2927,Sociology,Citations,47,1.0,0.9272391492347662
2928,Sociology,Degree,1,90.0,0.6070623102063946
2929,Sociology,Degree,2,60.0,0.6070623102063946
2930,Sociology,Degree,3,48.0,0.6070623102063946
2931,Sociology,Degree,4,40.0,0.6070623102063946
2932,Sociology,Degree,5,34.0,0.6070623102063946
2933,Sociology,Degree,6,30.0,0.6070623102063946
2934,Sociology,Degree,7,28.0,0.6070623102063946
2935,Sociology,Degree,8,24.0,0.6070623102063946
2936,Sociology,Degree,9,22.0,0.6070623102063946
2937,Sociology,Degree,10,20.0,0.6070623102063946
2938,Sociology,Degree,11,20.0,0.6070623102063946
2939,Sociology,Degree,12,18.0,0.6070623102063946
2940,Sociology,Degree,13,18.0,0.6070623102063946
2941,Sociology,Degree,14,16.0,0.6070623102063946
2942,Sociology,Degree,15,16.0,0.6070623102063946
2943,Sociology,Degree,16,14.0,0.6070623102063946
2944,Sociology,Degree,17,14.0,0.6070623102063946
2945,Sociology,Degree,18,14.0,0.6070623102063946
2946,Sociology,Degree,19,12.0,0.6070623102063946
2947,Sociology,Degree,20,12.0,0.6070623102063946
2948,Sociology,Degree,21,12.0,0.6070623102063946
2949,Sociology,Degree,22,12.0,0.6070623102063946
2950,Sociology,Degree,23,10.0,0.6070623102063946
2951,Sociology,Degree,24,10.0,0.6070623102063946
2952,Sociology,Degree,25,10.0,0.6070623102063946
2953,Sociology,Degree,26,10.0,0.6070623102063946
2954,Sociology,Degree,27,10.0,0.6070623102063946
2955,Sociology,Degree,28,8.0,0.6070623102063946
2956,Sociology,Degree,29,8.0,0.6070623102063946
2957,Sociology,Degree,30,8.0,0.6070623102063946
2958,Sociology,Degree,31,8.0,0.6070623102063946
2959,Sociology,Degree,32,8.0,0.6070623102063946
2960,Sociology,Degree,33,8.0,0.6070623102063946
2961,Sociology,Degree,34,8.0,0.6070623102063946
2962,Sociology,Degree,35,8.0,0.6070623102063946
2963,Sociology,Degree,36,6.0,0.6070623102063946
2964,Sociology,Degree,37,6.0,0.6070623102063946
2965,Sociology,Degree,38,6.0,0.6070623102063946
2966,Sociology,Degree,39,6.0,0.6070623102063946
2967,Sociology,Degree,40,6.0,0.6070623102063946
2968,Sociology,Degree,41,6.0,0.6070623102063946
2969,Sociology,Degree,42,6.0,0.6070623102063946
2970,Sociology,Degree,43,6.0,0.6070623102063946
2971,Sociology,Degree,44,6.0,0.6070623102063946
2972,Sociology,Degree,45,6.0,0.6070623102063946
2973,Sociology,Degree,46,6.0,0.6070623102063946
2974,Sociology,Degree,47,6.0,0.6070623102063946
2975,Sociology,Degree,48,4.0,0.6070623102063946
2976,Sociology,Degree,49,4.0,0.6070623102063946
2977,Sociology,Degree,50,4.0,0.6070623102063946
2978,Sociology,Degree,51,4.0,0.6070623102063946
2979,Sociology,Degree,52,4.0,0.6070623102063946
2980,Sociology,Degree,53,4.0,0.6070623102063946
2981,Sociology,Degree,54,4.0,0.6070623102063946
2982,Sociology,Degree,55,4.0,0.6070623102063946
2983,Sociology,Degree,56,4.0,0.6070623102063946
2984,Sociology,Degree,57,4.0,0.6070623102063946
2985,Sociology,Degree,58,4.0,0.6070623102063946
2986,Sociology,Degree,59,4.0,0.6070623102063946
2987,Sociology,Degree,60,4.0,0.6070623102063946
2988,Sociology,Degree,61,4.0,0.6070623102063946
