Field,Variable,Percentage,Gender,Prop_Top,Representation
Economics,Degree,0.7653816374669139,male,43,1.0112955552029608
Economics,Degree,0.23461836253308604,female,44,0.9648437525743473
Economics,Degree,0.7653816374669139,male,44,1.0112955552029608
Economics,Degree,0.23461836253308604,female,45,0.9648437525743473
Economics,Degree,0.7653816374669139,male,45,1.0112955552029608
Economics,Degree,0.24214864551979626,female,46,0.9958112626038303
Economics,Degree,0.7578513544802038,male,46,1.0013458237995736
Economics,Degree,0.24214864551979626,female,47,0.9958112626038303
Economics,Degree,0.7578513544802038,male,47,1.0013458237995736
Economics,Degree,0.24214864551979626,female,48,0.9958112626038303
Economics,Degree,0.7578513544802038,male,48,1.0013458237995736
Economics,Degree,0.24214864551979626,female,49,0.9958112626038303
Economics,Degree,0.7578513544802038,male,49,1.0013458237995736
Economics,Degree,0.24214864551979626,female,50,0.9958112626038303
Economics,Degree,0.7578513544802038,male,50,1.0013458237995736
Economics,Degree,0.24214864551979626,female,51,0.9958112626038303
Economics,Degree,0.7578513544802038,male,51,1.0013458237995736
Economics,Degree,0.24214864551979626,female,52,0.9958112626038303
Economics,Degree,0.7578513544802038,male,52,1.0013458237995736
Economics,Degree,0.24214864551979626,female,53,0.9958112626038303
Economics,Degree,0.7578513544802038,male,53,1.0013458237995736
Economics,Degree,0.24214864551979626,female,54,0.9958112626038303
Economics,Degree,0.7578513544802038,male,54,1.0013458237995736
Economics,Degree,0.24214864551979626,female,55,0.9958112626038303
Economics,Degree,0.7578513544802038,male,55,1.0013458237995736
Economics,Degree,0.24214864551979626,female,56,0.9958112626038303
Economics,Degree,0.7578513544802038,male,56,1.0013458237995736
Economics,Degree,0.24214864551979626,female,57,0.9958112626038303
Economics,Degree,0.7578513544802038,male,57,1.0013458237995736
Economics,Degree,0.24214864551979626,female,58,0.9958112626038303
Economics,Degree,0.7578513544802038,male,58,1.0013458237995736
Economics,Degree,0.2474310222209321,female,59,1.0175344905038481
Economics,Degree,0.7525689777790681,male,59,0.9943662415660017
Economics,Degree,0.2474310222209321,female,60,1.0175344905038481
Economics,Degree,0.7525689777790681,male,60,0.9943662415660017
Economics,Degree,0.2474310222209321,female,61,1.0175344905038481
Economics,Degree,0.7525689777790681,male,61,0.9943662415660017
Economics,Degree,0.2474310222209321,female,62,1.0175344905038481
Economics,Degree,0.7525689777790681,male,62,0.9943662415660017
Economics,Degree,0.2474310222209321,female,63,1.0175344905038481
Economics,Degree,0.7525689777790681,male,63,0.9943662415660017
Economics,Degree,0.2474310222209321,female,64,1.0175344905038481
Economics,Degree,0.7525689777790681,male,64,0.9943662415660017
Economics,Degree,0.2474310222209321,female,65,1.0175344905038481
Economics,Degree,0.7525689777790681,male,65,0.9943662415660017
Economics,Degree,0.2474310222209321,female,66,1.0175344905038481
Economics,Degree,0.7525689777790681,male,66,0.9943662415660017
Economics,Degree,0.2474310222209321,female,67,1.0175344905038481
Economics,Degree,0.7525689777790681,male,67,0.9943662415660017
Economics,Degree,0.2474310222209321,female,68,1.0175344905038481
Economics,Degree,0.7525689777790681,male,68,0.9943662415660017
Economics,Degree,0.2474310222209321,female,69,1.0175344905038481
Economics,Degree,0.7525689777790681,male,69,0.9943662415660017
Economics,Degree,0.2474310222209321,female,70,1.0175344905038481
Economics,Degree,0.7525689777790681,male,70,0.9943662415660017
Economics,Degree,0.2474310222209321,female,71,1.0175344905038481
Economics,Degree,0.7525689777790681,male,71,0.9943662415660017
Economics,Degree,0.2474310222209321,female,72,1.0175344905038481
Economics,Degree,0.7525689777790681,male,72,0.9943662415660017
Economics,Degree,0.2474310222209321,female,73,1.0175344905038481
Economics,Degree,0.7525689777790681,male,73,0.9943662415660017
Economics,Degree,0.2474310222209321,female,74,1.0175344905038481
Economics,Degree,0.7525689777790681,male,74,0.9943662415660017
Economics,Degree,0.2431672091020844,female,75,1.0000000000000002
Economics,Degree,0.7568327908979157,male,75,1.0
Environmental Science,Productivity,0.12374395236323035,female,1,0.5690582530273943
Environmental Science,Productivity,0.8762560476367697,male,1,1.1197501066756035
Environmental Science,Productivity,0.13583763574862026,female,2,0.6246731756844255
Environmental Science,Productivity,0.8641623642513797,male,2,1.1042958301574404
Environmental Science,Productivity,0.1463455241689328,female,3,0.672995542258896
Environmental Science,Productivity,0.8536544758310672,male,3,1.090868009360867
Environmental Science,Productivity,0.15085371481310567,female,4,0.6937272470678476
Environmental Science,Productivity,0.8491462851868943,male,4,1.0851070825537528
Environmental Science,Productivity,0.15665252310956204,female,5,0.720394083351984
Environmental Science,Productivity,0.8433474768904381,male,5,1.0776969012191302
Environmental Science,Productivity,0.16170936020395776,female,6,0.7436488350212543
Environmental Science,Productivity,0.8382906397960422,male,6,1.071234870068347
Environmental Science,Productivity,0.16963954781319496,female,7,0.7801171926331528
Environmental Science,Productivity,0.830360452186805,male,7,1.0611010416681328
Environmental Science,Productivity,0.16963954781319496,female,8,0.7801171926331528
Environmental Science,Productivity,0.830360452186805,male,8,1.0611010416681328
Environmental Science,Productivity,0.1773109243697479,female,9,0.8153953622585518
Environmental Science,Productivity,0.8226890756302521,male,9,1.051297942744347
Environmental Science,Productivity,0.1773109243697479,female,10,0.8153953622585518
Environmental Science,Productivity,0.8226890756302521,male,10,1.051297942744347
Environmental Science,Productivity,0.1773109243697479,female,11,0.8153953622585518
Environmental Science,Productivity,0.8226890756302521,male,11,1.051297942744347
Environmental Science,Productivity,0.18611491793963295,female,12,0.8558820697288061
Environmental Science,Productivity,0.813885082060367,male,12,1.0400474951546983
Environmental Science,Productivity,0.18611491793963295,female,13,0.8558820697288061
Environmental Science,Productivity,0.813885082060367,male,13,1.0400474951546983
Environmental Science,Productivity,0.18611491793963295,female,14,0.8558820697288061
Environmental Science,Productivity,0.813885082060367,male,14,1.0400474951546983
Environmental Science,Productivity,0.18611491793963295,female,15,0.8558820697288061
Environmental Science,Productivity,0.813885082060367,male,15,1.0400474951546983
Environmental Science,Productivity,0.18611491793963295,female,16,0.8558820697288061
Environmental Science,Productivity,0.813885082060367,male,16,1.0400474951546983
Environmental Science,Productivity,0.18611491793963295,female,17,0.8558820697288061
Environmental Science,Productivity,0.813885082060367,male,17,1.0400474951546983
Environmental Science,Productivity,0.19785352833231384,female,18,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,18,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,19,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,19,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,20,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,20,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,21,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,21,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,22,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,22,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,23,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,23,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,24,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,24,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,25,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,25,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,26,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,26,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,27,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,27,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,28,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,28,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,29,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,29,1.0250469593240157
Environmental Science,Productivity,0.19785352833231384,female,30,0.9098641269967062
Environmental Science,Productivity,0.8021464716676862,male,30,1.0250469593240157
Environmental Science,Productivity,0.2147357202877462,female,31,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,31,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,32,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,32,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,33,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,33,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,34,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,34,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,35,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,35,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,36,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,36,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,37,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,37,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,38,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,38,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,39,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,39,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,40,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,40,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,41,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,41,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,42,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,42,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,43,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,43,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,44,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,44,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,45,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,45,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,46,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,46,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,47,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,47,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,48,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,48,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,49,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,49,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,50,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,50,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,51,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,51,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,52,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,52,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,53,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,53,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,54,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,54,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,55,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,55,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,56,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,56,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,57,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,57,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,58,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,58,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,59,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,59,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,60,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,60,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,61,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,61,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,62,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,62,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,63,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,63,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,64,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,64,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,65,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,65,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,66,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,66,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,67,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,67,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,68,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,68,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,69,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,69,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,70,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,70,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,71,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,71,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,72,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,72,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,73,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,73,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,74,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,74,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,75,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,75,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,76,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,76,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,77,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,77,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,78,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,78,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,79,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,79,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,80,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,80,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,81,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,81,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,82,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,82,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,83,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,83,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,84,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,84,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,85,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,85,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,86,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,86,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,87,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,87,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,88,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,88,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,89,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,89,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,90,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,90,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,91,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,91,1.003473543318504
Environmental Science,Productivity,0.2147357202877462,female,92,0.987499845574951
Environmental Science,Productivity,0.7852642797122538,male,92,1.003473543318504
Environmental Science,Productivity,0.21745392796767565,female,93,1.0
Environmental Science,Productivity,0.7825460720323243,male,93,1.0
Environmental Science,Citations,0.13493565480696446,female,1,0.6205252582377934
Environmental Science,Citations,0.8650643451930355,male,1,1.1054484535925224
Environmental Science,Citations,0.15119788719109606,female,2,0.6953099840696899
Environmental Science,Citations,0.8488021128089039,male,2,1.0846672715441639
Environmental Science,Citations,0.1603106452834954,female,3,0.737216599312593
Environmental Science,Citations,0.8396893547165046,male,3,1.0730222599364347
Environmental Science,Citations,0.16875147510030686,female,4,0.7760332346141461
Environmental Science,Citations,0.8312485248996931,male,4,1.0622358920553845
Environmental Science,Citations,0.17560736381469744,female,5,0.8075612404702174
Environmental Science,Citations,0.8243926361853026,male,5,1.0534748887618846
Environmental Science,Citations,0.18018018018018014,female,6,0.8285901379852921
Environmental Science,Citations,0.8198198198198198,male,6,1.0476313780359194
Environmental Science,Citations,0.18374224858452406,female,7,0.8449709338515017
Environmental Science,Citations,0.8162577514154759,male,7,1.0430794819474336
Environmental Science,Citations,0.18769281492122555,female,8,0.8631383055500654
Environmental Science,Citations,0.8123071850787744,male,8,1.0380311321085014
Environmental Science,Citations,0.1908099034830046,female,9,0.8774727836204842
Environmental Science,Citations,0.8091900965169954,male,9,1.034047866875716
Environmental Science,Citations,0.19321539510568986,female,10,0.8885348584478602
Environmental Science,Citations,0.8067846048943101,male,10,1.0309739371626219
Environmental Science,Citations,0.19564249254907332,female,11,0.8996962914284786
Environmental Science,Citations,0.8043575074509266,male,11,1.0278723978026707
Environmental Science,Citations,0.19719849462029765,female,12,0.9068518396669801
Environmental Science,Citations,0.8028015053797024,male,12,1.0258840138252479
Environmental Science,Citations,0.1995412186379928,female,13,0.9176252666617934
Environmental Science,Citations,0.8004587813620072,male,13,1.0228902935812616
Environmental Science,Citations,0.20133763223107465,female,14,0.9258863894194789
Environmental Science,Citations,0.7986623677689254,male,14,1.020594692520462
Environmental Science,Citations,0.2026474278544542,female,15,0.9319097141559916
Environmental Science,Citations,0.7973525721455458,male,15,1.0189209308466247
Environmental Science,Citations,0.20443859319164945,female,16,0.9401467018891426
Environmental Science,Citations,0.7955614068083505,male,16,1.0166320364272285
Environmental Science,Citations,0.2055512890839276,female,17,0.9452636289673398
Environmental Science,Citations,0.7944487109160724,male,17,1.0152101445641868
Environmental Science,Citations,0.206681128887591,female,18,0.9504593953267838
Environmental Science,Citations,0.7933188711124091,male,18,1.0137663448391059
Environmental Science,Citations,0.2079708138891086,female,19,0.9563902378439597
Environmental Science,Citations,0.7920291861108913,male,19,1.012118282127388
Environmental Science,Citations,0.20928951030663046,female,20,0.9624544944423408
Environmental Science,Citations,0.7907104896933695,male,20,1.0104331463064427
Environmental Science,Citations,0.21031456706401144,female,21,0.9671683975985687
Environmental Science,Citations,0.7896854329359886,male,21,1.0091232467439557
Environmental Science,Citations,0.2111262218444539,female,22,0.9709009343617726
Environmental Science,Citations,0.7888737781555462,male,22,1.0080860493067052
Environmental Science,Citations,0.21173494530043693,female,23,0.9737002558625253
Environmental Science,Citations,0.7882650546995631,male,23,1.00730817375696
Environmental Science,Citations,0.21240551322242815,female,24,0.9767839799794376
Environmental Science,Citations,0.7875944867775718,male,24,1.0064512683989792
Environmental Science,Citations,0.212682741042393,female,25,0.9780588606981065
Environmental Science,Citations,0.787317258957607,male,25,1.006097004503379
Environmental Science,Citations,0.21353203295779385,female,26,0.9819644784229201
Environmental Science,Citations,0.7864679670422061,male,26,1.0050117113228827
Environmental Science,Citations,0.21353203295779385,female,27,0.9819644784229201
Environmental Science,Citations,0.7864679670422061,male,27,1.0050117113228827
Environmental Science,Citations,0.21410007368209524,female,28,0.9845767132517425
Environmental Science,Citations,0.7858999263179047,male,28,1.0042858234236232
Environmental Science,Citations,0.215093545279998,female,29,0.9891453665163109
Environmental Science,Citations,0.7849064547200021,male,29,1.0030162859057585
Environmental Science,Citations,0.21519469219055906,female,30,0.9896105083121219
Environmental Science,Citations,0.7848053078094409,male,30,1.0028870322883983
Environmental Science,Citations,0.21519469219055906,female,31,0.9896105083121219
Environmental Science,Citations,0.7848053078094409,male,31,1.0028870322883983
Environmental Science,Citations,0.2154118376659213,female,32,0.9906090898387547
Environmental Science,Citations,0.7845881623340787,male,32,1.0026095464212745
Environmental Science,Citations,0.2154118376659213,female,33,0.9906090898387547
Environmental Science,Citations,0.7845881623340787,male,33,1.0026095464212745
Environmental Science,Citations,0.21656528489695215,female,34,0.9959134190905229
Environmental Science,Citations,0.7834347151030479,male,34,1.001135579236141
Environmental Science,Citations,0.21656528489695215,female,35,0.9959134190905229
Environmental Science,Citations,0.7834347151030479,male,35,1.001135579236141
Environmental Science,Citations,0.21697797382853654,female,36,0.9978112414726771
Environmental Science,Citations,0.7830220261714634,male,36,1.000608212290815
Environmental Science,Citations,0.21697797382853654,female,37,0.9978112414726771
Environmental Science,Citations,0.7830220261714634,male,37,1.000608212290815
Environmental Science,Citations,0.21697797382853654,female,38,0.9978112414726771
Environmental Science,Citations,0.7830220261714634,male,38,1.000608212290815
Environmental Science,Citations,0.2178254288370756,female,39,1.0017084118593396
Environmental Science,Citations,0.7821745711629244,male,39,0.9995252664569192
Environmental Science,Citations,0.2178254288370756,female,40,1.0017084118593396
Environmental Science,Citations,0.7821745711629244,male,40,0.9995252664569192
Environmental Science,Citations,0.2178254288370756,female,41,1.0017084118593396
Environmental Science,Citations,0.7821745711629244,male,41,0.9995252664569192
Environmental Science,Citations,0.2178254288370756,female,42,1.0017084118593396
Environmental Science,Citations,0.7821745711629244,male,42,0.9995252664569192
Environmental Science,Citations,0.218373692340237,female,43,1.004229697670479
Environmental Science,Citations,0.7816263076597629,male,43,0.9988246514736536
Environmental Science,Citations,0.218373692340237,female,44,1.004229697670479
Environmental Science,Citations,0.7816263076597629,male,44,0.9988246514736536
Environmental Science,Citations,0.218373692340237,female,45,1.004229697670479
Environmental Science,Citations,0.7816263076597629,male,45,0.9988246514736536
Environmental Science,Citations,0.218373692340237,female,46,1.004229697670479
Environmental Science,Citations,0.7816263076597629,male,46,0.9988246514736536
Environmental Science,Citations,0.218373692340237,female,47,1.004229697670479
Environmental Science,Citations,0.7816263076597629,male,47,0.9988246514736536
Environmental Science,Citations,0.2187742514185505,female,48,1.0060717387964182
Environmental Science,Citations,0.7812257485814494,male,48,0.9983127850256205
Environmental Science,Citations,0.2187742514185505,female,49,1.0060717387964182
Environmental Science,Citations,0.7812257485814494,male,49,0.9983127850256205
Environmental Science,Citations,0.2187742514185505,female,50,1.0060717387964182
Environmental Science,Citations,0.7812257485814494,male,50,0.9983127850256205
Environmental Science,Citations,0.2187742514185505,female,51,1.0060717387964182
Environmental Science,Citations,0.7812257485814494,male,51,0.9983127850256205
Environmental Science,Citations,0.2187742514185505,female,52,1.0060717387964182
Environmental Science,Citations,0.7812257485814494,male,52,0.9983127850256205
Environmental Science,Citations,0.2187742514185505,female,53,1.0060717387964182
Environmental Science,Citations,0.7812257485814494,male,53,0.9983127850256205
Environmental Science,Citations,0.2187742514185505,female,54,1.0060717387964182
Environmental Science,Citations,0.7812257485814494,male,54,0.9983127850256205
Environmental Science,Citations,0.2187742514185505,female,55,1.0060717387964182
Environmental Science,Citations,0.7812257485814494,male,55,0.9983127850256205
Environmental Science,Citations,0.2187742514185505,female,56,1.0060717387964182
Environmental Science,Citations,0.7812257485814494,male,56,0.9983127850256205
Environmental Science,Citations,0.21745392796767565,female,57,1.0
Environmental Science,Citations,0.7825460720323243,male,57,1.0
Environmental Science,Degree,0.13667723289203804,female,1,0.6285342103011126
Environmental Science,Degree,0.8633227671079621,male,1,1.1032229257324815
Environmental Science,Degree,0.14283078058682416,female,2,0.6568323778821592
Environmental Science,Degree,0.8571692194131758,male,2,1.0953594300039744
Environmental Science,Degree,0.15086073918677115,female,3,0.693759549881281
Environmental Science,Degree,0.8491392608132289,male,3,1.0850981062469045
Environmental Science,Degree,0.15425334323922735,female,4,0.7093610342240264
Environmental Science,Degree,0.8457466567607727,male,4,1.080762765269925
Environmental Science,Degree,0.1556586541974136,female,5,0.715823602968221
Environmental Science,Degree,0.8443413458025864,male,5,1.0789669464569358
Environmental Science,Degree,0.15868970661362505,female,6,0.7297624287440517
Environmental Science,Degree,0.841310293386375,male,6,1.075093625096649
Environmental Science,Degree,0.1605108463819383,female,7,0.738137259152192
Environmental Science,Degree,0.8394891536180616,male,7,1.07276642695024
Environmental Science,Degree,0.16237560485711675,female,8,0.7467126778287203
Environmental Science,Degree,0.8376243951428832,male,8,1.0703834893292823
Environmental Science,Degree,0.16442362799154167,female,9,0.756130871160824
Environmental Science,Degree,0.8355763720084584,male,9,1.0677663614596018
Environmental Science,Degree,0.1653917944588808,female,10,0.7605831543473712
Environmental Science,Degree,0.8346082055411193,male,10,1.0665291608628054
Environmental Science,Degree,0.1667423363433049,female,11,0.766793857906724
Environmental Science,Degree,0.8332576636566951,male,11,1.0648033303555782
Environmental Science,Degree,0.16735464268724967,female,12,0.7696096559457266
Environmental Science,Degree,0.8326453573127504,male,12,1.064020876304848
Environmental Science,Degree,0.16895161852693827,female,13,0.776953629239812
Environmental Science,Degree,0.8310483814730617,male,13,1.061980132766846
Environmental Science,Degree,0.1696001602363486,female,14,0.7799360619577289
Environmental Science,Degree,0.8303998397636514,male,14,1.0611513742661154
Environmental Science,Degree,0.1696001602363486,female,15,0.7799360619577289
Environmental Science,Degree,0.8303998397636514,male,15,1.0611513742661154
Environmental Science,Degree,0.17121546404452856,female,16,0.7873643196271883
Environmental Science,Degree,0.8287845359554714,male,16,1.0590872097831412
Environmental Science,Degree,0.17364471215562358,female,17,0.7985356428302169
Environmental Science,Degree,0.8263552878443764,male,17,1.0559829221278647
Environmental Science,Degree,0.17364471215562358,female,18,0.7985356428302169
Environmental Science,Degree,0.8263552878443764,male,18,1.0559829221278647
Environmental Science,Degree,0.17364471215562358,female,19,0.7985356428302169
Environmental Science,Degree,0.8263552878443764,male,19,1.0559829221278647
Environmental Science,Degree,0.17502240452226664,female,20,0.8048712026406052
Environmental Science,Degree,0.8249775954777333,male,20,1.054222396561536
Environmental Science,Degree,0.17502240452226664,female,21,0.8048712026406052
Environmental Science,Degree,0.8249775954777333,male,21,1.054222396561536
Environmental Science,Degree,0.1761535001364216,female,22,0.8100727440646952
Environmental Science,Degree,0.8238464998635784,male,22,1.0527769920613033
Environmental Science,Degree,0.1761535001364216,female,23,0.8100727440646952
Environmental Science,Degree,0.8238464998635784,male,23,1.0527769920613033
Environmental Science,Degree,0.1761535001364216,female,24,0.8100727440646952
Environmental Science,Degree,0.8238464998635784,male,24,1.0527769920613033
Environmental Science,Degree,0.1761535001364216,female,25,0.8100727440646952
Environmental Science,Degree,0.8238464998635784,male,25,1.0527769920613033
Environmental Science,Degree,0.17666066651666293,female,26,0.8124050375531657
Environmental Science,Degree,0.8233393334833371,male,26,1.0521288942708127
Environmental Science,Degree,0.17666066651666293,female,27,0.8124050375531657
Environmental Science,Degree,0.8233393334833371,male,27,1.0521288942708127
Environmental Science,Degree,0.17666066651666293,female,28,0.8124050375531657
Environmental Science,Degree,0.8233393334833371,male,28,1.0521288942708127
Environmental Science,Degree,0.17666066651666293,female,29,0.8124050375531657
Environmental Science,Degree,0.8233393334833371,male,29,1.0521288942708127
Environmental Science,Degree,0.17666066651666293,female,30,0.8124050375531657
Environmental Science,Degree,0.8233393334833371,male,30,1.0521288942708127
Environmental Science,Degree,0.17621154634407812,female,31,0.8103396797241199
Environmental Science,Degree,0.8237884536559219,male,31,1.052702815971574
Environmental Science,Degree,0.17621154634407812,female,32,0.8103396797241199
Environmental Science,Degree,0.8237884536559219,male,32,1.052702815971574
